,Unnamed: 0.1,Unnamed: 0,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
7044,7044,7044,KSRTC (Kerala) - 1882,Low Floor AC Seater 2+2,21:14,02:30,05h 16m,383.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7045,7045,7045,KSRTC (Kerala) - 570,Super Deluxe Non AC Seater Air Bus (2+2),21:20,01:45,04h 25m,309.0,39 Seats available,2.7,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7046,7046,7046,KSRTC (Kerala) - 915,Super Fast Non AC Seater (2+3),21:35,03:10,05h 35m,261.0,30 Seats available,2.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7047,7047,7047,KSRTC (Kerala) - 352,Super Fast Non AC Seater (2+3),21:46,03:10,05h 24m,269.0,50 Seats available,4.6,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7048,7048,7048,KSRTC (Kerala) - 2071,Super Deluxe Non AC Seater Air Bus (2+2),22:10,02:30,04h 20m,268.0,39 Seats available,3.7,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7049,7049,7049,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),22:10,03:30,05h 20m,269.0,48 Seats available,2.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7050,7050,7050,KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),22:15,03:21,05h 06m,309.0,29 Seats available,3.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7051,7051,7051,KSRTC (Kerala) - 408,Super Deluxe Non AC Seater Air Bus (2+2),22:30,02:45,04h 15m,299.0,36 Seats available,2.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7052,7052,7052,KSRTC (Kerala) - 697,Super Fast Non AC Seater (2+3),22:34,03:35,05h 01m,231.0,47 Seats available,3.6,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7053,7053,7053,KSRTC (Kerala) - 667,Super Fast Non AC Seater (2+3),22:35,02:30,03h 55m,230.0,50 Seats available,2.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7054,7054,7054,KSRTC (Kerala) - 368,AC MULTI AXLE,22:50,03:05,04h 15m,494.0,43 Seats available,2.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7055,7055,7055,KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),22:55,03:52,04h 57m,309.0,38 Seats available,3.1,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7056,7056,7056,KSRTC (Kerala) - 1845,Low Floor AC Seater 2+2,23:04,04:10,05h 06m,383.0,31 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7057,7057,7057,KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),23:15,04:45,05h 30m,269.0,49 Seats available,2.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7058,7058,7058,A1 Travels,A/C Seater / Sleeper (2+1),01:30,07:00,05h 30m,600.0,43 Seats available,3.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7059,7059,7059,Shajees Motors,A/C Semi Sleeper (2+2),19:30,00:40,05h 10m,475.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7060,7060,7060,Ubc travels,A/C Semi Sleeper (2+2),20:40,01:00,04h 20m,700.0,39 Seats available,3.3,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7061,7061,7061,Ubc travels,A/C Seater/Sleeper (2+1),20:45,03:00,06h 15m,900.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7062,7062,7062,Holy Maria Travels,A/C Semi Sleeper (2+2),20:50,02:10,05h 20m,600.0,40 Seats available,3.3,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7063,7063,7063,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,02:30,05h 35m,800.0,23 Seats available,5.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7064,7064,7064,Adrin Travels,A/C Seater/Sleeper (2+1),21:00,02:00,05h 00m,800.0,24 Seats available,4.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7065,7065,7065,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:15,02:20,05h 05m,667.0,46 Seats available,4.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7066,7066,7066,Cochin Express,A/C Sleeper (2+1),21:15,02:30,05h 15m,900.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7067,7067,7067,Madhavi Travels,A/C Semi Sleeper (2+2),21:30,02:15,04h 45m,599.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7068,7068,7068,UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:30,02:45,05h 15m,630.0,43 Seats available,4.5,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7069,7069,7069,Madhavi Travels,A/C Sleeper (2+1),21:40,02:35,04h 55m,899.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7070,7070,7070,UFO Bus,A/C Seater Push Back (2+2),21:45,02:40,04h 55m,620.0,37 Seats available,4.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7071,7071,7071,Arya Travels,A/C Sleeper (2+1),21:45,03:15,05h 30m,795.0,21 Seats available,3.1,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7072,7072,7072,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),21:45,03:16,05h 31m,649.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7073,7073,7073,Surya Connect,Volvo A/C Semi Sleeper (2+2),22:00,02:10,04h 10m,630.0,31 Seats available,4.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7074,7074,7074,Kalpaka Travels 1,A/C Semi Sleeper (2+2),22:00,03:00,05h 00m,600.0,40 Seats available,4.5,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7075,7075,7075,Sonia Travels,A/C Seater/Sleeper (2+1),22:00,02:29,04h 29m,700.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7076,7076,7076,Madhavi Travels,A/C Sleeper (2+1),22:00,02:45,04h 45m,799.0,19 Seats available,4.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7077,7077,7077,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,03:35,05h 25m,549.0,15 Seats available,3.9,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7078,7078,7078,Madhavi Travels,A/C Semi Sleeper (2+2),22:10,03:35,05h 25m,649.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7079,7079,7079,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,700.0,36 Seats available,3.5,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7080,7080,7080,Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,04:50,04h 51m,899.0,44 Seats available,4.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7081,7081,7081,BLM Transports,A/C Sleeper (2+1),00:55,05:00,04h 05m,903.0,33 Seats available,2.2,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7082,7082,7082,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:59,04:30,04h 31m,900.0,25 Seats available,2.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7083,7083,7083,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:30,05h 31m,900.0,41 Seats available,2.8,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7084,7084,7084,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,05:00,05h 01m,800.0,43 Seats available,2.6,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7085,7085,7085,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),22:40,03:40,05h 00m,1149.0,17 Seats available,4.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7086,7086,7086,Madhavi Travels,A/C Sleeper (2+1),23:59,04:30,04h 31m,999.0,17 Seats available,3.1,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7087,7087,7087,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:10,03:51,05h 41m,1000.0,24 Seats available,2.4,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7088,7088,7088,A1 Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:00,04h 15m,1200.0,35 Seats available,2.3,https://www.redbus.in/bus-tickets/ernakulam-to-kozhikode,Ernakulam to Kozhikode
7089,7089,7089,KSRTC (Kerala) - 561,Super Deluxe Non AC Seater Air Bus (2+2),00:50,07:30,06h 40m,306.0,15 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7090,7090,7090,KSRTC (Kerala) - 1377,AC MULTI AXLE,01:10,05:40,04h 30m,494.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7091,7091,7091,KSRTC (Kerala) - 811,Super Fast Non AC Seater (2+3),02:20,08:25,06h 05m,285.0,44 Seats available,4.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7092,7092,7092,KSRTC (Kerala) - 368,AC MULTI AXLE,03:05,08:05,05h 00m,494.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7093,7093,7093,KSRTC (Kerala) - 1126,Super Fast Non AC Seater (2+3),03:16,09:31,06h 15m,273.0,43 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7094,7094,7094,KSRTC (Kerala) - 1127,Super Fast Non AC Seater (2+3),05:01,11:16,06h 15m,273.0,40 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7095,7095,7095,KSRTC (Kerala) - 788,Super Fast Non AC Seater (2+3),07:00,12:45,05h 45m,285.0,38 Seats available,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7096,7096,7096,KSRTC (Kerala) - 2132,Swift Deluxe Non AC Air Bus (2+2),07:32,12:59,05h 27m,356.0,35 Seats available,4.5,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7097,7097,7097,KSRTC (Kerala) - 580,Super Deluxe Non AC Seater Air Bus (2+2),08:06,13:26,05h 20m,306.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7098,7098,7098,KSRTC (Kerala) - 983,Super Fast Non AC Seater (2+3),08:15,14:45,06h 30m,266.0,43 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7099,7099,7099,KSRTC (Kerala) - 53,SWIFT-GARUDA A/C SEATER BUS,08:29,13:20,04h 51m,391.0,35 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7100,7100,7100,KSRTC (Kerala) - 791,Super Fast Non AC Seater (2+3),08:45,14:15,05h 30m,285.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7101,7101,7101,KSRTC (Kerala) - 796,Super Fast Non AC Seater (2+3),09:10,14:55,05h 45m,285.0,50 Seats available,4.4,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7102,7102,7102,KSRTC (Kerala) - 579,Super Deluxe Non AC Seater Air Bus (2+2),10:00,15:20,05h 20m,306.0,36 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7103,7103,7103,KSRTC (Kerala) - 709,Super Fast Non AC Seater (2+3),10:30,16:30,06h 00m,285.0,48 Seats available,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7104,7104,7104,KSRTC (Kerala) - 932,Super Fast Non AC Seater (2+3),11:15,17:00,05h 45m,273.0,43 Seats available,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7105,7105,7105,KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,12:02,17:05,05h 03m,391.0,14 Seats available,3.5,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7106,7106,7106,KSRTC (Kerala) - 1076,Super Fast Non AC Seater (2+3),13:00,19:15,06h 15m,285.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7107,7107,7107,KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),13:32,18:42,05h 10m,285.0,50 Seats available,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7108,7108,7108,KSRTC (Kerala) - 897,Super Fast Non AC Seater (2+3),15:01,21:30,06h 29m,273.0,42 Seats available,3.6,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7109,7109,7109,KSRTC (Kerala) - 708,Super Fast Non AC Seater (2+3),16:01,21:35,05h 34m,285.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7110,7110,7110,KSRTC (Kerala) - 898,Super Fast Non AC Seater (2+3),16:30,22:15,05h 45m,273.0,41 Seats available,4.4,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7111,7111,7111,KSRTC (Kerala) - 578,Super Deluxe Non AC Seater Air Bus (2+2),18:00,01:20,07h 20m,350.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7112,7112,7112,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:00,00:30,05h 30m,452.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7113,7113,7113,KSRTC (Kerala) - 1583,Super Deluxe Non AC Seater Air Bus (2+2),20:02,02:01,05h 59m,419.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7114,7114,7114,KSRTC (Kerala) - 234,Swift Deluxe Non AC Air Bus (2+2),21:00,03:30,06h 30m,398.0,20 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7115,7115,7115,KSRTC (Kerala) - 1584,Super Deluxe Non AC Seater Air Bus (2+2),21:29,03:33,06h 04m,419.0,38 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7116,7116,7116,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),22:06,04:01,05h 55m,419.0,35 Seats available,4.4,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7117,7117,7117,KSRTC (Kerala) - 549,Super Deluxe Non AC Seater Air Bus (2+2),22:15,03:55,05h 40m,419.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7118,7118,7118,KSRTC (Kerala) - 719,Super Fast Non AC Seater (2+3),23:00,05:40,06h 40m,319.0,49 Seats available,4.3,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7119,7119,7119,KSRTC (Kerala) - 96,Swift Deluxe Non AC Air Bus (2+2),23:05,04:10,05h 05m,356.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7120,7120,7120,KSRTC (Kerala) - 170,Swift Deluxe Non AC Air Bus (2+2),23:50,04:20,04h 30m,356.0,29 Seats available,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7121,7121,7121,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),03:40,08:00,04h 20m,699.0,22 Seats available,3.3,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7122,7122,7122,A1 Travels,Bharat Benz A/C Sleeper (2+1),04:00,08:15,04h 15m,800.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7123,7123,7123,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),12:15,18:45,06h 30m,599.0,36 Seats available,4.6,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7124,7124,7124,Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,04:00,07h 00m,599.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7125,7125,7125,Suraj Holidays,NON AC Seater / Sleeper 2+1,21:00,03:00,06h 00m,750.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7126,7126,7126,A1 Travels,Non A/C Seater / Sleeper (2+1),21:30,04:00,06h 30m,700.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7127,7127,7127,DA Transports,A/C Sleeper (2+1),21:50,04:30,06h 40m,799.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7128,7128,7128,DA Transports,A/C Sleeper (2+1),22:00,04:40,06h 40m,799.0,32 Seats available,3.7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7129,7129,7129,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),03:30,09:00,05h 30m,600.0,25 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7130,7130,7130,National travels and logistics,NON A/C Sleeper (2+1),20:45,04:00,07h 15m,799.0,24 Seats available,2.1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7131,7131,7131,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),14:00,20:30,06h 30m,1200.0,30 Seats available,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7132,7132,7132,RAVINA TRAVELS,A/C Sleeper (2+1),14:35,21:30,06h 55m,1099.0,24 Seats available,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7133,7133,7133,Bharathi Travels,A/C Sleeper (2+1),15:00,21:00,06h 00m,1290.0,32 Seats available,3.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7134,7134,7134,SAAM BUS,Bharat Benz A/C Sleeper (2+1),20:30,04:00,07h 30m,902.0,23 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7135,7135,7135,SKS Tours & Travels,A/C Sleeper (2+1),21:00,04:00,07h 00m,849.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7136,7136,7136,NS Transports,VE A/C Sleeper (2+1),21:15,03:30,06h 15m,1100.0,29 Seats available,4.2,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7137,7137,7137,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,04:30,07h 15m,900.0,41 Seats available,3.3,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7138,7138,7138,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,04:45,07h 15m,899.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7139,7139,7139,Suraj Holidays,VE A/C Sleeper (2+1),22:00,05:00,07h 00m,950.0,19 Seats available,4.8,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7140,7140,7140,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:30,19:15,05h 45m,1600.0,21 Seats available,2.7,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7141,7141,7141,National travels and logistics,A/C Sleeper (2+1),21:00,03:15,06h 15m,2290.0,32 Seats available,0.0,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7142,7142,7142,SRS Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,990.0,21 Seats available,2.1,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kozhikode to Mysore
7143,7143,7143,KSRTC (Kerala) - 2368,Low Floor AC Seater 2+2,00:30,11:05,10h 35m,742.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7144,7144,7144,KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,11:35,10h 05m,723.0,28 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7145,7145,7145,KSRTC (Kerala) - 1850,Low Floor AC Seater 2+2,02:30,12:50,10h 20m,742.0,12 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7146,7146,7146,KSRTC (Kerala) - 1856,Low Floor AC Seater 2+2,03:30,13:45,10h 15m,723.0,19 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7147,7147,7147,KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,04:30,15:10,10h 40m,742.0,21 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7148,7148,7148,KSRTC (Kerala) - 2392,Low Floor AC Seater 2+2,05:30,16:10,10h 40m,723.0,28 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7149,7149,7149,KSRTC (Kerala) - 1865,Low Floor AC Seater 2+2,06:30,17:21,10h 51m,742.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7150,7150,7150,KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),06:40,18:40,12h 00m,515.0,49 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7151,7151,7151,KSRTC (Kerala) - 1868,Low Floor AC Seater 2+2,07:30,18:20,10h 50m,723.0,22 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7152,7152,7152,KSRTC (Kerala) - 1870,Low Floor AC Seater 2+2,08:30,19:25,10h 55m,742.0,26 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7153,7153,7153,KSRTC (Kerala) - 671,Super Fast Non AC Seater (2+3),09:10,19:45,10h 35m,477.0,48 Seats available,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7154,7154,7154,KSRTC (Kerala) - 1873,Low Floor AC Seater 2+2,09:30,20:20,10h 50m,723.0,30 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7155,7155,7155,KSRTC (Kerala) - 721,Super Fast Non AC Seater (2+3),09:35,21:10,11h 35m,515.0,50 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
7156,7156,7156,KSRTC (Kerala) - 2371,Low Floor AC Seater 2+2,10:30,20:50,10h 20m,742.0,25 Seats available,2.9,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram,Kozhikode to Thiruvananthapuram
