,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,Origin,Destination
8821,Monikanchan Bus Service,A/C Seater (2+3),06:25,09:45,03h 20m,356.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8822,Monikanchan Bus Service,A/C Seater (2+3),06:50,10:25,03h 35m,356.0,22 Seats available,3.2,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8823,Monikanchan Bus Service,A/C Seater (2+3),07:15,10:45,03h 30m,356.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8824,City Express (Jackson),AC Seater (2+2),08:00,11:30,03h 30m,370.0,12 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8825,Samanta Travels,A/C Seater (2+3),08:40,12:15,03h 35m,285.0,17 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8826,Santosh Bus Service,NON A/C Seater Pushback (2+3),09:00,13:00,04h 00m,199.0,37 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8827,Snemita Paribahan (Shinjini),AC Seater (2+3),10:08,13:50,03h 42m,320.0,25 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8828,Parameswar Travels,A/C Seater Push Back (2+3),10:10,13:50,03h 40m,335.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8829,Santosh Bus Service,A/C Seater Push Back (2+3),11:51,16:00,04h 09m,323.0,46 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8830,Snemita Paribahan (Shinjini),AC Seater (2+3),12:20,15:50,03h 30m,390.0,36 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8831,Haimanti Bus Service,AC Seater (2+3),12:40,16:30,03h 50m,200.0,20 Seats available,3.0,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8832,Parameswar Travels,A/C Seater Push Back (2+3),13:10,16:50,03h 40m,335.0,46 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8833,Santosh Bus Service,A/C Seater Push Back (2+3),13:30,17:55,04h 25m,360.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8834,City Express (Maa Chandi),AC Seater (2+3),13:35,17:05,03h 30m,370.0,21 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8835,Adhikary Paribahan,A/C Seater Push Back (2+3),15:00,18:30,03h 30m,265.0,15 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8836,Snemita Parisheba,A/C Push Back (2+3),15:15,19:00,03h 45m,352.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8837,Santosh Bus Service,A/C Seater Push Back (2+3),15:55,20:15,04h 20m,210.0,36 Seats available,4.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8838,Snemita Paribahan (Ruposhi),AC Seater (2+3),15:55,19:50,03h 55m,330.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8839,City Express (Ruposhi),AC Seater (2+3),15:55,19:50,03h 55m,370.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8840,Santosh Bus Service,NON A/C Seater Pushback (2+3),16:10,20:40,04h 30m,190.0,40 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8841,City Express (BHORPET),AC Seater (2+3),17:40,21:40,04h 00m,370.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8842,Mayuri Express,A/C Seater (2+3),18:20,22:00,03h 40m,285.0,61 Seats available,4.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8843,Santosh Bus Service,A/C Seater Push Back (2+3),19:00,22:20,03h 20m,249.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8844,Parameswar Travels,A/C Seater Push Back (2+3),21:50,02:30,04h 40m,335.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8845,Mayuri Express,AC Seater (2+2),23:15,02:30,03h 15m,285.0,49 Seats available,4.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8846,Mayuri Express,AC Seater (2+2),23:15,02:30,03h 15m,428.0,29 Seats available,4.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8847,Snemita Paribahan (Shinjini),AC Seater (2+2),23:45,03:30,03h 45m,470.0,16 Seats available,4.1,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8848,Parameswar Travels,A/C Seater Push Back (2+3),23:45,04:00,04h 15m,335.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8849,City Express (Shinjini),AC Seater (2+2),23:45,03:30,03h 45m,470.0,12 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8850,Parameswar Travels,A/C Seater Push Back (2+2),23:50,04:00,04h 10m,335.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8851,Parameswar Travels,A/C Seater Push Back (2+3),23:55,04:00,04h 05m,335.0,49 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8852,Parameswar Travels,A/C Seater Push Back (2+3),23:59,04:00,04h 01m,335.0,49 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8853,Aradhana Bus Service,Non AC Seater (2+3),01:30,05:00,03h 30m,428.0,54 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8854,Aradhana Bus Service,A/C Seater / Sleeper (2+2),02:45,06:00,03h 15m,456.0,71 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8855,Aradhana Bus Service,A/C Seater / Sleeper (2+2),03:10,06:00,02h 50m,428.0,47 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8856,Snemita Parisheba,AC Seater (2+3),05:20,08:45,03h 25m,352.0,31 Seats available,2.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8857,City Express,AC Seater (2+3),06:00,09:20,03h 20m,370.0,26 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8858,Arunita Paribahan,A/C Seater (2+3),06:05,09:30,03h 25m,320.0,21 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8859,Santosh Bus Service,A/C Seater Push Back (2+3),06:10,10:05,03h 55m,323.0,37 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8860,Aniruddha Travels,NON A/C Seater Push Back (2+3) (2+3),07:30,12:00,04h 30m,239.0,30 Seats available,2.0,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8861,Parameswar Travels,A/C Seater Push Back (2+3),07:35,11:25,03h 50m,300.0,36 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8862,Sree Jagannath Travels,A/C Seater Push Back (2+3),07:40,11:45,04h 05m,315.0,36 Seats available,2.2,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8863,Sree Jagannath Travels,A/C Seater Push Back (2+3),08:20,12:00,03h 40m,315.0,20 Seats available,1.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8864,Arunita Paribahan,A/C Executive (2+3),09:30,13:00,03h 30m,325.0,21 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8865,Arunita Paribahan,A/C Seater (2+3),10:08,13:50,03h 42m,370.0,36 Seats available,2.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8866,City Express (Maa Gauri),AC Seater (2+3),12:40,16:10,03h 30m,370.0,21 Seats available,2.0,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8867,Suvam Travels,A/C Seater Push Back (2+3),15:30,18:30,03h 00m,300.0,61 Seats available,1.8,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8868,Snemita Parisheba,AC Seater (2+3),16:10,19:40,03h 30m,352.0,25 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8869,Suvam Travels,Non AC Seater (2+3),16:30,19:30,03h 00m,200.0,59 Seats available,1.8,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8870,Santosh Bus Service,A/C Seater Push Back (2+3),17:20,20:55,03h 35m,249.0,46 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8871,Samanta Travels,A/C Seater (2+3),18:10,22:10,04h 00m,285.0,16 Seats available,1.5,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8872,Santosh Bus Service,A/C Seater (2+3),18:30,22:45,04h 15m,250.0,46 Seats available,1.7,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8873,Samanta Travels,A/C Seater (2+3),18:50,22:00,03h 10m,285.0,61 Seats available,1.9,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8874,Snemita Parisheba,AC Seater (2+3),19:05,23:05,04h 00m,352.0,20 Seats available,2.6,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8875,Snemita Parisheba,AC Seater (2+3),19:30,23:30,04h 00m,352.0,20 Seats available,1.2,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8876,Santosh Bus Service,A/C Seater (2+3),19:30,23:40,04h 10m,230.0,41 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi),Kolkata,Contai (Kanthi)
8877,SBSTC-DIGHA - ASANSOL - 05:50 (ASN DEPOT) - 1486,Non AC Seater (2+3),05:50,14:20,08h 30m,238.0,52 Seats available,2.7,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),Digha,Durgapur (West Bengal)
8878,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 08:35 - 1338,Non AC Seater (2+3),08:35,17:05,08h 30m,238.0,48 Seats available,2.0,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),Digha,Durgapur (West Bengal)
8879,SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,04:40,08h 10m,233.0,30 Seats available,4.1,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),Digha,Durgapur (West Bengal)
8880,SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,06:00,08h 30m,238.0,52 Seats available,3.2,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),Digha,Durgapur (West Bengal)
8881,ISHIKA TRADERS,A/C Seater / Sleeper (2+2),10:10,18:20,08h 10m,600.0,63 Seats available,1.9,https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal),Digha,Durgapur (West Bengal)
8882,SBSTC-GARIA - MIDNAPUR - 05:05 (MID DEPOT) - 1512,Non AC Seater (2+3),06:00,09:00,03h 00m,110.0,52 Seats available,3.6,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8883,SBSTC-KARUNAMOYEE - MIDNAPUR - 06:00 (MID DEPOT) - 974,Non AC Seater (2+3),06:00,09:30,03h 30m,118.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8884,SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 06:15 - 2215,Non AC Seater (2+3),06:15,00:00,17h 45m,129.0,52 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8885,SBSTC-KARUNAMOYEE - JHARGRAM - 05:30 (JHRM DEPOT) - 954,Non AC Seater (2+3),06:30,09:50,03h 20m,110.0,51 Seats available,4.4,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8886,SBSTC-KOLKATA - MIDNAPUR - 08:00 (MID DEPOT) - 876,Non AC Seater (2+3),08:00,11:00,03h 00m,110.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8887,SBSTC-GARIA - JHARGRAM - VIA - MIDNAPUR - 07:00 - 3803,Non AC Seater (2+3),08:25,11:25,03h 00m,110.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8888,SBSTC-KOLKATA - MIDNAPUR - 08:45 (MID DEPOT) - 607,Non AC Seater (2+3),08:45,11:45,03h 00m,110.0,52 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8889,SBSTC-KARUNAMOYEE - JHARGRAM - 08:00 (JHRM DEPOT) - 3818,Non AC Seater (2+3),09:25,12:50,03h 25m,110.0,52 Seats available,2.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8890,SBSTC-KOLKATA - MIDNAPUR - 09:50 (MID DEPOT) - 1483,Non AC Seater (2+3),09:50,12:50,03h 00m,110.0,52 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8891,SBSTC-KOLKATA - MIDNAPUR - 11:20 (MID DEPOT) - 592,Non AC Seater (2+3),11:15,14:15,03h 00m,110.0,52 Seats available,2.4,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8892,SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non AC Seater (2+3),14:00,17:00,03h 00m,110.0,52 Seats available,3.9,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8893,SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Non AC Seater (2+3),14:30,17:30,03h 00m,110.0,52 Seats available,3.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8894,SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798,Non AC Seater (2+3),15:15,18:15,03h 00m,110.0,52 Seats available,3.5,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8895,SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non AC Seater (2+3),15:30,18:30,03h 00m,110.0,52 Seats available,4.2,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8896,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,21:00,03h 00m,110.0,52 Seats available,3.4,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8897,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,21:45,03h 00m,110.0,50 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8898,Arman Travels,Non AC Seater (2+3),06:50,10:45,03h 55m,130.0,59 Seats available,1.7,https://www.redbus.in/bus-tickets/kolkata-to-midnapore,Kolkata to Midnapore,Kolkata,Midnapore
8899,SBSTC-GARIA - DIGHA - 04:00 (DIGHA DEPOT) - 911,Non AC Seater (2+3),04:00,00:00,20h 00m,97.0,45 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8900,SBSTC-GARIA - DIGHA - 04:30 (DIGHA DEPOT) - 1216,Non AC Seater (2+3),04:30,00:00,19h 30m,97.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8901,SBSTC-GARIA - DIGHA - 05:00 (DIGHA DEPOT) - 910,Non AC Seater (2+3),05:00,00:00,19h 00m,97.0,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8902,SBSTC-BELGHARIA - DIGHA - 05:15 (BEL DEPOT) - 1362,Non AC Seater (2+3),05:15,08:25,03h 10m,88.0,37 Seats available,4.9,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8903,SBSTC-GARIA - DIGHA - 05:30 (FALTA DEPOT) - 2996,Non AC Seater (2+3),05:30,00:00,18h 30m,97.0,51 Seats available,4.6,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8904,SBSTC-BADAMTALA - DIGHA - 05:30 - 905,Non AC Seater (2+3),06:00,09:10,03h 10m,88.0,50 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8905,SBSTC-KOLKATA - DIGHA - 06:00 (HWH DEPOT) - 1001,Non AC Seater (2+3),06:00,00:00,18h 00m,85.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8906,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 06:15 (DIGHA) - 1760,Non AC Seater (2+3),06:15,00:00,17h 45m,100.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8907,SBSTC-BELGHARIA - DIGHA - 06:30 (BEL DEPOT) - 900,Non AC Seater (2+3),06:30,09:40,03h 10m,88.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8908,SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Non AC Seater (2+3),06:30,00:00,17h 30m,85.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8909,SBSTC-KOLKATA - DIGHA - 06:30 (HWH DEPOT) - 613,Non AC Seater (2+3),06:30,00:00,17h 30m,85.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8910,SBSTC-GARIA - DIGHA - 06:30 (FALTA DEPOT) - 909,Non AC Seater (2+3),06:30,00:00,17h 30m,97.0,44 Seats available,4.3,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8911,SBSTC-BIRATI - DIGHA - 06:00 - 904,Non AC Seater (2+3),06:45,09:55,03h 10m,88.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8912,SBSTC-BARUIPUR - DIGHA - 06:00 (DIGHA DEPOT) - 549,Non AC Seater (2+3),06:50,00:00,17h 10m,97.0,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8913,SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,Non AC Seater (2+3),07:00,10:10,03h 10m,88.0,48 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8914,SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,Non AC Seater (2+3),07:00,00:00,17h 00m,85.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8915,SBSTC-GARIA - DIGHA - A/C - 07:15 (DIG DEPOT) - 1138,AC Seater (2+2),07:15,00:00,16h 45m,170.0,32 Seats available,5.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8916,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,Non AC Seater (2+3),07:15,00:00,16h 45m,100.0,45 Seats available,2.8,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8917,SBSTC-BARRACKPORE - HALDIA - VIA - BELGHARIA - 06:40 - 902,Non AC Seater (2+3),07:15,10:25,03h 10m,88.0,43 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8918,SBSTC-BELGHARIA - DIGHA - A/C - 07:20 (BEL DEPOT) - 1576,AC Seater (2+2),07:20,10:30,03h 10m,160.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8919,SBSTC-KOLKATA - DIGHA - A/C - 07:20 (HWH DEPOT) - 1903,AC Seater (2+2),07:20,00:00,16h 40m,160.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8920,SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,Non AC Seater (2+3),07:30,00:00,16h 30m,85.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8921,SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,Non AC Seater (2+3),07:45,00:00,16h 15m,85.0,51 Seats available,3.1,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8922,SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,Non AC Seater (2+3),07:45,10:55,03h 10m,88.0,51 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8923,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,Non AC Seater (2+3),07:50,00:00,16h 10m,85.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8924,SBSTC-KOLKATA - HALDIA - 08:10 (HWH DEPOT) - 1972,Non AC Seater (2+3),08:10,00:00,15h 50m,85.0,52 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
8925,SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,Non AC Seater (2+3),08:30,00:00,15h 30m,85.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal),Kolkata,Nandakumar (west bengal)
